0.,0.039657293962350446,0.002496938251436376,0.13919359294918604,0.15246279306683086,0.002859955062674338,0.177833507692601,0.027458430898547586,0.0023287224226987086,0.0002472339178087834,0.0000717461784971555,0.027762784243642452,0.0008606327861879443,0.00010253994451074407,0.0000213744626709883,0.000020547472052449204,0.00008445907422183035,0.00015188730255441746,7.420276402701451e-6,0.000024344960689350905,0.,0.,0.,2.0531141897678743e-6,0.,0.,0.,0.,1.1731748995061932e-6,6.172491885104269e-7,0.,0.,0.,0.02588070394050303,0.00003155367522003625,0.053131154122267966,0.2214690685545067,0.0003250891742894296,0.017445425863919874,3.5075183987602327e-6,0.0005652637985435418,0.,0.,0.,0.,0.,0.,1.4782171434576262e-6,0.,0.,0.,0.,0.00003188450355064843,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.00011462684392319582,0.,9.985042467927244e-7,6.6074371459979564e-6,0.,0.,0.
0.039657293962350446,0.,0.,0.0002565869451458806,0.06247423829434508,0.0012017961648895744,0.05540361186586191,0.00019267810072330914,0.0005319023093960652,0.000059573662821366166,0.00001263782400123723,0.00003448578790290661,6.280506682814485e-6,2.334088359683268e-6,0.,3.302561145547608e-6,0.00001370797115005889,0.000023438369507194114,3.568484949984226e-6,6.942293768500567e-6,0.,0.,0.,2.1750266260374335e-6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.0006626690586867491,3.900406749105526e-7,0.0000380769494699886,0.0005250772321563686,1.9722778803840087e-6,6.649767983385684e-6,1.1517623521726092e-6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.002496938251436376,0.,0.,0.007666100880240414,0.000031556519951665464,3.7874026983594717e-6,0.0014619505682402628,0.0013898174212317283,1.2327202473465567e-6,2.002984081570758e-6,0.,0.00007266845843412504,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.00005416602576163688,0.0001110549817202174,0.,4.107463285883598e-6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.13919359294918604,0.0002565869451458806,0.007666100880240414,0.,0.00670665135502734,0.00013395990416303053,0.15684362562216908,0.025578341113974893,0.00019991324245187276,0.00002768908334054594,0.00002027290998149824,0.015406991520278008,0.0012630985021778393,0.00022612257448046937,0.00004221304258762648,1.599141816431331e-6,1.88552414348172e-6,0.000010394752260811515,2.747828073417601e-7,0.000021356527411029607,0.,0.,0.,0.,0.,0.,0.,0.,3.4677721115200597e-7,0.,4.550852698175317e-7,0.,0.,0.0012182757880385454,0.00004309628161439943,0.0766117683584593,0.06252263066867021,0.00010618177455716732,0.01595467986192789,0.000011825526287631233,0.00002086668749067236,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.00008685726744190445,0.,0.,1.8875348076190782e-7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.3922302096966899e-6,0.00010677846373028917,0.,0.,0.00004956665984205446,0.,0.,0.00003970634081909356
0.15246279306683086,0.06247423829434508,0.000031556519951665464,0.00670665135502734,0.,0.08374273333651831,0.2103968946396482,0.014064951468888622,0.003244019090746125,0.0018414496441489397,9.193305445289458e-6,0.019575531267472437,0.004880357942729579,0.000019075189629395055,7.185596445779779e-6,0.00016201570075874232,0.000454327302436466,0.00011760698178777084,0.000057191078662358916,0.00004632646586370969,0.,1.997498282784017e-6,3.876317528515892e-6,0.00005328434492748866,1.04943936438519e-6,4.4159470429047406e-7,0.,0.,0.,0.,6.295636018236138e-7,0.,0.,0.00951409288440879,0.000011802300694628354,0.0120897007752879,0.014870257416879208,0.00008625401901399679,0.0002792516967368118,0.000014236866384736765,0.,0.,0.,0.,0.,2.20549001024121e-6,1.5627833530176945e-6,3.0868072916540256e-6,0.,0.,0.,0.,0.00001772366713810972,1.5724237813332555e-6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.017492517313315e-6,0.,0.00005875398201744249,7.309812947016362e-7,0.,0.,0.,0.,0.
0.002859955062674338,0.0012017961648895744,3.7874026983594717e-6,0.00013395990416303053,0.08374273333651831,0.,0.0728829605199277,0.03631688162560803,0.029242727465535055,0.048359784681557015,0.00008906924063188716,0.002837784031851014,0.015738417644081862,0.0005026742653791971,0.00005574080137478723,0.00627568342703327,0.005027994753483596,0.0008596177644655863,0.000663904230707457,0.0003532691375177469,0.,6.498563557328867e-6,0.000019124949791656594,0.00020762712498138112,0.000019612360317092767,3.982141692363411e-6,0.,0.,2.5699573425930522e-6,0.,0.000019765639362122722,7.509251362457509e-7,0.000013050803671577923,0.0693846602978729,0.0005650049737045595,0.05336168989323395,0.14362402754258782,0.006701967934905366,0.00003805520873663491,0.00029376927039926774,0.0000515967018901806,0.,0.,0.,0.,0.,0.,8.022559511623242e-7,0.,2.023706125534871e-6,0.,0.,0.,0.000022795561554630505,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.6728649200306778e-6,0.000058792102405921574,0.,0.,0.,0.,0.,0.
0.177833507692601,0.05540361186586191,0.0014619505682402628,0.15684362562216908,0.2103968946396482,0.0728829605199277,0.,0.3643616477325495,0.12213878550837938,0.005965348475827906,0.0013832773252034942,0.05505226923816968,0.03130887270874426,0.0006715161985395618,0.00001507367331861507,0.00040382881907158623,0.0007567278917258556,0.0015807285026610406,0.000193062573132251,0.0005471707819017034,8.328992304522373e-7,5.498355124147509e-6,6.9894124341323594e-6,0.00003149339997118866,0.,6.486049806505862e-7,0.,0.,2.2710238092107048e-6,0.,2.738842417024184e-7,0.,9.003060004055419e-7,0.04994452077070873,0.00006655119570334493,0.08844054120837294,0.12994481672817287,0.0006955245146701312,0.00046187465645678447,0.000015055019392069853,2.248119440542818e-6,0.,0.,0.,0.,0.,6.0825002689115e-7,6.233613718432165e-7,0.,4.020286530731206e-6,0.,0.,0.00003236345470439062,0.000056659419878725797,0.,0.,0.,0.,0.,0.,2.849680779341717e-7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.4315534826088394e-6,0.0001348907229641942,0.,0.,4.383007065555013e-6,3.6955412505636115e-7,0.,0.
0.027458430898547586,0.00019267810072330914,0.0013898174212317283,0.025578341113974893,0.014064951468888622,0.03631688162560803,0.3643616477325495,0.,0.20879591701283148,0.1161066732238806,0.11588230669222707,0.025988381392658588,0.08263359193610281,0.04665665961281159,0.00032979918840293743,0.009200437601232384,0.0007151516978293567,0.008684966788681971,0.00006062755312916765,0.0022986484191011933,0.,0.,0.,7.73881533253352e-7,0.,0.,0.,0.,3.626274094247248e-7,0.,4.917227832501309e-7,0.,0.,0.010576345669860944,0.0005415763166781482,0.08547495639824755,0.040294426323502525,0.0016171558804638107,0.0000609122103657069,0.00005473212075896836,4.498296493637633e-6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,9.525792341631467e-6,4.0243954035556175e-6,0.,2.967385752927942e-7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.017492762198445e-6,1.0708595142770783e-6,0.000021358012341395387,0.,0.,0.,0.,0.,0.
0.0023287224226987086,0.0005319023093960652,1.2327202473465567e-6,0.00019991324245187276,0.003244019090746125,0.029242727465535055,0.12213878550837938,0.20879591701283148,0.,0.2305845173036267,0.008961658495237588,0.0009237626154258828,0.030996600688821038,0.016465967965903456,0.000033759724571622936,0.014362642098106108,0.009921311614758737,0.011944429055188461,0.0013472302024374245,0.0023259326402932106,3.2991178401965297e-6,0.00001084669532046824,0.00004716466320585117,0.00012169962931343065,0.000019062234087743067,4.708449246170057e-7,0.,0.,5.965524793136124e-7,0.,2.815720816694743e-6,9.004920909694877e-6,0.,0.0812272467369506,0.0019648639519156646,0.15038322908223778,0.181288411827167,0.008080796744116863,0.,0.0002653057838441088,0.000114512908228117,0.,0.,0.,0.,0.,0.,0.,0.,9.562134580630823e-7,0.,0.,0.,0.000051863984700414844,4.4862545649473205e-6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.000029175826586041104,0.,0.,0.,0.,0.,0.
0.0002472339178087834,0.000059573662821366166,2.002984081570758e-6,0.00002768908334054594,0.0018414496441489397,0.048359784681557015,0.005965348475827906,0.1161066732238806,0.2305845173036267,0.,0.498002449967112,0.0001161001524050979,0.0015808386231139435,0.06349547970503026,0.0005026962719694968,0.2730217465653966,0.11762650706159468,0.07374411566577892,0.004304981908772262,0.010624212429151252,0.000014004550924297719,0.000043400672191958994,0.0001138666650761971,0.0005629824387286311,0.00009692349013345048,7.176979967902022e-6,0.,0.,8.198162986784686e-6,8.147119289558783e-7,0.00010509776473912863,0.00011885153992279673,0.00011126851908005954,0.12059460290516055,0.037098755539519745,0.09787897112632878,0.3087404464934632,0.034402460050717926,1.1829189991881086e-6,0.00220850468212198,0.00020036288318675522,2.0112713745459493e-7,0.,0.,0.,0.,0.,0.,0.,7.67474491438639e-7,0.,0.00012994184896005504,0.,3.619538131046251e-6,7.552105905693861e-6,4.08845179295508e-6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,6.756965108158316e-6,9.075864780946024e-6,6.826968639684128e-7,0.,0.,0.,0.,6.722343885484637e-7
